200 19909
24 150 2
24 152 3
24 155 2
24 156 6
24 158 6
24 162 4
24 163 6
24 164 6
24 170 3
24 171 6
24 172 2
24 173 3
24 175 4
24 178 4
24 179 2
24 183 4
24 184 5
24 185 6
24 189 5
24 191 3
24 193 1
24 196 2
24 197 2
24 198 5
24 199 2
24 200 4
25 2 1
25 3 5
25 5 1
25 6 4
25 9 4
25 10 5
25 12 4
25 13 5
25 16 4
25 18 1
25 20 2
25 22 1
25 25 4
25 26 2
25 27 5
25 30 6
25 31 2
25 32 4
25 34 5
25 36 6
25 40 5
25 42 6
25 43 5
25 45 5
25 46 5
25 47 4
25 49 3
25 51 6
25 53 1
25 55 4
25 59 6
25 60 6
25 63 3
25 65 5
25 66 3
25 67 3
25 68 2
25 72 4
25 73 6
25 75 5
25 85 2
25 86 2
25 89 1
25 92 2
25 93 1
25 96 3
25 98 6
25 102 4
25 103 6
25 106 2
25 107 4
25 108 6
25 109 3
25 114 1
25 116 4
25 118 3
25 119 4
25 123 4
25 124 4
25 126 2
25 127 1
25 129 3
25 132 2
25 135 2
25 136 2
25 149 3
25 152 6
25 154 6
25 155 6
25 160 5
25 163 6
25 164 3
25 166 5
25 168 5
25 170 4
25 171 4
25 175 6
25 177 3
25 179 3
25 181 6
25 183 3
25 184 3
25 185 2
25 186 4
25 187 4
25 188 6
25 189 3
25 191 1
25 195 5
25 200 2
26 7 6
26 9 1
26 11 6
26 12 6
26 13 2
26 20 2
26 23 3
26 25 2
26 27 6
26 30 5
26 31 4
26 32 4
26 33 3
26 34 1
26 39 4
26 40 3
26 42 2
26 43 3
26 45 1
26 49 2
26 50 4
26 52 2
26 56 4
26 58 5
26 61 5
26 62 5
26 64 1
26 65 6
26 67 6
26 68 4
26 73 2
26 74 1
26 78 2
26 79 4
26 81 1
26 82 4
26 83 5
26 84 5
26 86 6
26 90 2
26 91 4
26 92 4
26 95 5
26 98 1
26 99 2
26 100 1
26 103 3
26 105 1
26 106 5
26 110 4
26 111 2
26 112 4
26 113 4
26 115 2
26 118 6
26 119 2
26 120 5
26 121 1
26 122 3
26 123 2
26 128 4
26 130 3
26 131 6
26 135 2
26 136 5
26 137 4
26 138 5
26 142 6
26 145 5
26 152 4
26 153 1
26 154 2
26 158 2
26 162 1
26 163 3
26 164 4
26 165 6
26 166 1
26 168 2
26 169 6
26 171 1
26 175 4
26 178 3
26 179 5
26 182 2
26 187 3
26 189 2
26 191 2
26 194 3
26 196 5
26 200 2
27 3 6
27 4 3
27 6 4
27 7 5
27 8 2
27 9 5
27 11 2
27 13 6
27 14 1
27 15 2
27 22 5
27 23 4
27 25 3
27 30 3
27 31 6
27 35 4
27 39 1
27 40 6
27 43 4
27 44 1
27 49 2
27 50 4
27 52 2
27 53 3
27 56 3
27 60 2
27 61 1
27 63 6
27 64 4
27 66 4
27 67 3
27 68 3
27 70 3
27 71 5
27 72 5
27 73 6
27 77 5
27 79 2
27 82 5
27 83 2
27 84 2
27 85 4
27 86 6
27 90 1
27 93 2
27 94 3
27 95 3
27 97 5
27 98 4
27 103 3
27 105 6
27 108 4
27 110 1
27 113 4
27 117 6
27 119 4
27 122 2
27 124 1
27 126 4
27 127 4
27 129 2
27 130 3
27 132 5
27 134 6
27 141 4
27 142 2
27 143 5
27 145 6
27 146 4
27 151 6
27 152 6
27 153 1
27 154 2
27 155 6
27 158 4
27 159 3
27 160 3
27 166 4
27 168 3
27 172 1
27 173 1
27 174 5
27 175 3
27 178 2
27 179 2
27 180 1
27 181 3
27 182 4
27 185 2
27 187 5
27 188 6
27 190 6
27 191 1
27 193 1
27 195 1
27 196 4
27 197 4
27 198 4
27 199 4
27 200 2
28 4 4
28 5 2
28 6 1
28 7 2
28 9 3
28 11 3
28 13 2
28 14 1
28 15 1
28 19 2
28 22 4
28 24 6
28 25 3
28 26 4
28 27 3
28 29 3
28 30 1
28 31 6
28 32 4
28 36 2
28 37 3
28 38 3
28 42 3
28 43 5
28 45 5
28 46 3
28 47 1
28 48 3
28 49 2
28 51 3
28 53 4
28 54 5
28 55 6
28 57 5
28 61 2
28 62 1
28 64 3
28 65 4
28 66 1
28 73 1
28 76 4
28 77 3
28 79 3
28 83 1
28 84 2
28 85 6
28 86 6
28 87 6
28 89 5
28 90 3
28 93 3
28 94 3
28 98 4
28 100 2
28 105 1
28 106 4
28 107 3
28 108 2
28 111 5
28 112 2
28 114 4
28 115 2
28 116 5
28 119 4
28 121 5
28 124 4
28 128 1
28 131 3
28 134 1
28 135 5
28 136 4
28 139 2
28 140 5
28 142 4
28 144 4
28 145 6
28 147 2
28 152 6
28 153 1
28 155 1
28 158 5
28 163 6
28 166 5
28 168 4
28 171 5
28 172 5
28 173 5
28 174 2
28 175 2
28 179 1
28 182 5
28 184 3
28 185 4
28 186 6
28 190 5
28 193 4
28 194 3
28 195 5
28 196 3
28 199 5
29 6 3
29 9 5
29 15 3
29 18 5
29 19 1
29 21 2
29 23 4
29 25 2
29 27 4
29 31 6
29 35 3
29 36 6
29 37 3
29 40 6
29 41 6
29 46 2
29 47 1
29 48 5
29 49 3
29 51 3
29 52 5
29 54 1
29 55 3
29 56 4
29 61 4
29 65 6
29 67 2
29 69 1
29 72 6
29 75 5
29 78 5
29 82 5
29 84 2
29 85 1
29 87 5
29 90 5
29 91 5
29 94 3
29 96 3
29 97 1
29 99 5
29 100 5
29 106 2
29 108 5
29 109 6
29 110 2
29 111 2
29 112 6
29 113 6
29 116 4
29 118 6
29 121 5
29 125 3
29 127 6
29 128 6
29 129 2
29 134 5
29 135 4
29 136 6
29 137 2
29 138 1
29 139 2
29 140 1
29 141 1
29 142 1
29 143 4
29 145 3
29 148 4
29 149 2
29 151 2
29 153 1
29 155 4
29 157 1
29 158 2
29 159 1
29 160 4
29 161 1
29 163 3
29 164 3
29 167 5
29 168 5
29 169 2
29 172 4
29 173 5
29 174 6
29 175 1
29 177 6
29 178 3
29 179 4
29 180 6
29 181 1
29 182 4
29 186 2
29 189 4
29 192 5
29 193 1
29 194 4
29 195 5
29 196 5
29 197 4
29 198 1
30 4 3
30 8 5
30 9 3
30 12 2
30 19 4
30 20 4
30 23 4
30 24 3
30 25 1
30 26 1
30 27 4
30 31 5
30 32 4
30 33 5
30 42 2
30 43 6
30 44 2
30 45 3
30 46 2
30 47 2
30 50 4
30 51 4
30 53 3
30 55 1
30 56 3
30 59 3
30 60 3
30 62 6
30 63 1
30 71 4
30 72 2
30 75 6
30 76 6
30 78 1
30 79 2
30 82 1
30 84 6
30 89 3
30 90 3
30 91 3
30 95 1
30 96 1
30 101 2
30 102 2
30 103 2
30 107 3
30 108 2
30 115 2
30 118 4
30 120 2
30 121 4
30 125 3
30 127 2
30 128 3
30 131 5
30 133 2
30 136 4
30 137 1
30 138 5
30 141 2
30 143 6
30 149 6
30 152 1
30 153 1
30 155 6
30 156 2
30 161 4
30 163 6
30 168 3
30 169 5
30 170 2
30 173 1
30 174 1
30 176 5
30 178 5
30 179 5
30 183 5
30 184 6
30 185 4
30 186 6
30 188 3
30 193 6
30 194 4
30 195 5
30 198 4
31 2 4
31 3 6
31 8 5
31 9 5
31 10 1
31 12 5
31 14 3
31 16 1
31 23 3
31 24 2
31 25 1
31 26 2
31 28 1
31 30 2
31 31 2
31 34 6
31 35 4
31 36 4
31 38 6
31 40 2
31 41 5
31 42 2
31 44 5
31 45 6
31 46 2
31 47 4
31 49 6
31 51 5
31 54 6
31 56 2
31 58 6
31 60 6
31 61 6
31 64 1
31 65 4
31 67 4
31 68 3
31 69 6
31 72 1
31 73 5
31 75 4
31 77 6
31 78 4
31 79 1
31 82 2
31 83 5
31 84 3
31 85 2
31 86 5
31 87 5
31 89 4
31 90 1
31 95 6
31 96 3
31 97 1
31 103 3
31 105 6
31 110 5
31 115 3
31 116 6
31 117 2
31 121 5
31 122 6
31 123 1
31 128 3
31 129 1
31 130 2
31 131 5
31 134 6
31 135 2
31 136 2
31 138 6
31 139 1
31 140 5
31 142 5
31 143 1
31 144 1
31 146 1
31 147 5
31 148 3
31 149 4
31 151 1
31 153 6
31 154 5
31 156 6
31 159 6
31 161 5
31 163 1
31 164 4
31 165 4
31 168 5
31 169 6
31 171 1
31 175 3
31 176 3
31 177 4
31 178 1
31 180 3
31 183 1
31 184 2
31 186 2
31 187 5
31 189 1
31 191 5
31 192 4
31 193 2
31 195 5
32 4 6
32 5 2
32 6 2
32 7 4
32 9 1
32 10 3
32 16 5
32 18 6
32 19 4
32 25 5
32 26 1
32 27 6
32 28 5
32 31 5
32 34 6
32 35 2
32 36 5
32 41 3
32 43 1
32 45 3
32 47 1
32 51 5
32 59 1
32 60 5
32 61 3
32 63 5
32 65 4
32 66 5
32 67 6
32 68 5
32 69 3
32 70 4
32 72 3
32 73 5
32 75 4
32 78 5
32 79 4
32 81 5
32 82 2
32 83 3
32 86 5
32 87 3
32 88 1
32 89 6
32 92 3
32 95 1
32 97 5
32 98 4
32 100 6
32 103 2
32 104 4
32 105 5
32 108 6
32 109 6
32 113 6
32 114 3
32 115 6
32 116 3
32 117 1
32 119 5
32 123 3
32 124 4
32 127 2
32 128 2
32 129 4
32 132 5
32 133 5
32 134 1
32 135 4
32 138 6
32 139 2
32 140 3
32 145 1
32 146 6
32 148 3
32 149 2
32 152 3
32 153 1
32 155 3
32 156 4
32 158 1
32 159 2
32 160 2
32 161 4
32 162 3
32 163 4
32 164 4
32 167 1
32 168 5
32 170 5
32 174 4
32 175 1
32 176 4
32 177 2
32 179 4
32 180 5
32 182 5
32 187 6
32 188 3
32 192 5
32 193 5
32 194 2
32 197 2
32 198 4
32 200 1
33 2 1
33 5 6
33 8 1
33 10 4
33 13 1
33 16 3
33 20 5
33 26 4
33 27 3
33 28 2
33 29 6
33 34 6
33 36 2
33 39 6
33 40 4
33 43 5
33 44 2
33 45 6
33 49 2
33 50 4
33 52 3
33 53 6
33 54 4
33 55 3
33 60 3
33 61 2
33 62 3
33 63 6
33 64 1
33 66 5
33 68 5
33 70 5
33 71 1
33 73 5
33 75 5
33 76 4
33 78 5
33 79 5
33 80 5
33 81 2
33 83 1
33 84 4
33 86 1
33 87 4
33 89 5
33 92 5
33 93 2
33 98 1
33 103 6
33 104 6
33 106 3
33 107 5
33 111 6
33 113 4
33 118 5
33 119 2
33 120 5
33 123 1
33 125 4
33 126 2
33 128 1
33 130 1
33 131 4
33 132 3
33 133 5
33 134 5
33 135 3
33 138 1
33 139 3
33 141 5
33 146 6
33 147 4
33 153 2
33 154 4
33 155 2
33 156 5
33 157 5
33 158 4
33 160 1
33 161 4
33 162 3
33 166 4
33 168 6
33 170 5
33 171 5
33 173 5
33 176 1
33 178 6
33 184 1
33 185 4
33 186 1
33 187 3
33 188 4
33 189 1
33 193 1
33 194 5
33 199 3
33 200 1
34 4 4
34 5 6
34 6 4
34 9 4
34 11 6
34 12 6
34 14 6
34 22 6
34 23 2
34 24 4
34 26 1
34 27 3
34 28 4
34 34 6
34 38 4
34 40 4
34 49 4
34 52 1
34 53 6
34 55 6
34 57 2
34 60 5
34 61 2
34 62 1
34 64 4
34 65 4
34 66 2
34 70 1
34 71 6
34 72 6
34 74 4
34 75 2
34 76 4
34 78 6
34 79 4
34 81 4
34 84 1
34 86 3
34 87 1
34 88 1
34 89 4
34 90 6
34 92 4
34 98 2
34 100 5
34 102 2
34 104 6
34 105 2
34 106 5
34 107 4
34 112 3
34 115 1
34 117 5
34 118 1
34 124 4
34 125 6
34 126 2
34 130 4
34 132 2
34 133 3
34 135 1
34 137 6
34 138 3
34 139 5
34 140 3
34 141 1
34 146 5
34 148 5
34 151 3
34 152 3
34 155 1
34 157 4
34 158 1
34 160 2
34 162 6
34 163 6
34 166 6
34 168 5
34 169 4
34 174 6
34 177 6
34 178 4
34 181 3
34 184 4
34 188 1
34 189 4
34 196 1
34 197 3
34 198 1
34 199 3
34 200 2
35 3 3
35 6 2
35 8 2
35 9 2
35 10 1
35 12 1
35 14 1
35 17 2
35 19 3
35 20 3
35 26 4
35 28 5
35 29 5
35 30 5
35 32 4
35 33 1
35 35 4
35 37 5
35 38 5
35 39 4
35 40 2
35 41 6
35 46 5
35 48 2
35 50 5
35 51 1
35 52 4
35 54 5
35 55 4
35 57 2
35 59 5
35 60 1
35 61 5
35 62 5
35 64 5
35 65 3
35 66 4
35 67 4
35 69 5
35 70 6
35 71 6
35 72 2
35 73 2
35 74 4
35 78 2
35 80 1
35 82 5
35 84 1
35 85 6
35 86 3
35 88 2
35 97 3
35 99 4
35 101 4
35 103 5
35 104 2
35 107 5
35 109 3
35 113 6
35 114 6
35 115 2
35 117 3
35 119 1
35 122 6
35 123 5
35 127 3
35 128 2
35 133 6
35 138 5
35 139 5
35 140 2
35 144 3
35 146 2
35 147 6
35 149 2
35 150 1
35 152 4
35 153 3
35 156 2
35 159 5
35 162 2
35 163 3
35 164 6
35 166 1
35 167 4
35 168 4
35 169 4
35 170 6
35 173 1
35 174 2
35 175 5
35 176 4
35 180 6
35 181 6
35 184 4
35 186 6
35 187 6
35 188 3
35 189 3
35 190 3
35 192 2
35 193 3
35 195 6
35 198 5
35 199 6
35 200 6
36 1 3
36 3 1
36 4 4
36 5 2
36 6 6
36 9 3
36 10 1
36 12 3
36 13 2
36 15 6
36 18 1
36 19 3
36 23 6
36 24 5
36 26 6
36 27 6
36 28 6
36 29 3
36 30 1
36 31 5
36 32 3
36 36 5
36 37 1
36 43 4
36 44 6
36 46 1
36 47 1
36 50 1
36 51 5
36 53 2
36 54 4
36 57 1
36 58 2
36 60 3
36 62 1
36 63 5
36 64 2
36 65 4
36 66 2
36 70 4
36 72 5
36 75 1
36 80 5
36 82 3
36 83 6
36 84 4
36 85 2
36 88 3
36 89 6
36 90 2
36 93 1
36 94 6
36 95 2
36 96 1
36 98 6
36 105 4
36 108 2
36 110 2
36 115 2
36 116 3
36 120 1
36 122 1
36 126 5
36 128 2
36 134 1
36 135 5
36 137 6
36 138 2
36 141 1
36 142 6
36 143 4
36 144 6
36 148 2
36 152 5
36 153 4
36 154 3
36 158 2
36 161 3
36 162 3
36 164 5
36 167 4
36 168 1
36 170 5
36 171 5
36 173 2
36 174 3
36 177 1
36 179 4
36 180 4
36 181 6
36 182 2
36 187 2
36 189 1
36 193 5
36 196 3
36 197 4
36 198 2
36 200 1
37 2 1
37 6 2
37 7 5
37 9 6
37 10 2
37 12 2
37 14 2
37 17 6
37 19 5
37 20 3
37 21 5
37 22 5
37 24 1
37 25 5
37 26 5
37 27 2
37 29 4
37 30 1
37 33 1
37 35 2
37 38 4
37 40 2
37 42 6
37 44 4
37 47 5
37 48 2
37 51 2
37 53 1
37 54 3
37 55 2
37 57 5
37 60 6
37 61 2
37 65 4
37 66 5
37 67 2
37 70 3
37 73 3
37 74 6
37 77 5
37 78 5
37 79 2
37 82 3
37 84 5
37 85 2
37 86 1
37 89 5
37 90 1
37 93 3
37 94 3
37 95 5
37 96 2
37 98 6
37 101 2
37 102 4
37 109 3
37 110 5
37 111 3
37 112 5
37 113 1
37 114 6
37 119 5
37 122 2
37 127 1
37 128 3
37 132 4
37 133 1
37 134 2
37 137 4
37 139 1
37 141 4
37 142 6
37 143 6
37 144 4
37 145 4
37 146 5
37 148 5
37 149 2
37 150 4
37 157 1
37 159 6
37 161 6
37 162 2
37 166 6
37 170 2
37 171 6
37 173 3
37 174 5
37 178 6
37 181 3
37 183 1
37 184 1
37 186 6
37 187 6
37 188 4
37 190 1
37 191 2
37 194 5
37 196 3
37 198 3
37 199 6
37 200 5
38 1 2
38 5 4
38 6 5
38 7 2
38 10 4
38 11 1
38 12 4
38 13 5
38 14 4
38 15 4
38 18 1
38 21 6
38 22 1
38 25 3
38 27 3
38 28 2
38 30 6
38 34 2
38 38 4
38 39 5
38 40 4
38 41 4
38 43 1
38 44 5
38 47 2
38 50 1
38 52 3
38 53 6
38 56 3
38 57 4
38 58 6
38 61 2
38 62 6
38 64 6
38 65 2
38 66 3
38 68 5
38 70 3
38 71 6
38 74 5
38 75 5
38 76 3
38 79 1
38 80 6
38 81 6
38 82 3
38 84 4
38 85 5
38 88 4
38 89 4
38 90 4
38 91 2
38 94 1
38 95 2
38 99 5
38 100 5
38 102 4
38 103 5
38 105 4
38 109 1
38 110 1
38 112 1
38 113 4
38 114 4
38 116 3
38 117 2
38 119 6
38 120 6
38 122 4
38 123 5
38 130 6
38 131 6
38 132 3
38 133 5
38 134 4
38 138 5
38 139 5
38 142 1
38 144 5
38 148 1
38 149 2
38 151 4
38 152 4
38 153 3
38 154 5
38 156 3
38 157 1
38 160 2
38 162 4
38 163 1
38 166 1
38 172 2
38 173 3
38 174 2
38 175 2
38 177 3
38 179 5
38 180 1
38 182 2
38 185 6
38 189 1
38 192 4
38 194 3
38 196 2
38 197 2
39 3 5
39 4 2
39 5 5
39 8 3
39 9 5
39 10 2
39 11 1
39 13 3
39 14 6
39 15 4
39 18 2
39 19 3
39 20 5
39 24 6
39 26 1
39 29 6
39 38 5
39 40 2
39 42 2
39 45 3
39 49 6
39 50 5
39 51 2
39 52 2
39 54 6
39 55 4
39 56 1
39 57 3
39 59 5
39 60 5
39 62 6
39 63 3
39 64 2
39 65 1
39 66 6
39 67 6
39 69 6
39 71 5
39 72 3
39 78 4
39 80 5
39 81 4
39 84 4
39 87 1
39 89 3
39 91 3
39 94 2
39 95 3
39 96 3
39 99 5
39 103 4
39 105 2
39 107 4
39 110 2
39 113 4
39 115 4
39 117 1
39 118 4
39 119 6
39 120 1
39 121 5
39 122 2
39 123 3
39 124 3
39 125 4
39 127 3
39 129 6
39 130 3
39 131 2
39 134 3
39 136 6
39 137 6
39 138 2
39 140 6
39 141 5
39 142 2
39 143 5
39 145 6
39 146 1
39 148 4
39 149 2
39 150 3
39 152 5
39 153 5
39 154 6
39 157 6
39 159 2
39 162 2
39 163 6
39 164 5
39 166 6
39 168 1
39 169 3
39 172 1
39 173 6
39 174 4
39 175 3
39 176 6
39 177 6
39 178 1
39 180 6
39 181 1
39 182 5
39 184 2
39 187 1
39 189 6
39 190 3
39 192 1
39 193 2
39 195 6
39 196 2
39 197 2
39 199 2
40 4 6
40 6 5
40 8 1
40 10 5
40 11 5
40 13 5
40 17 6
40 18 6
40 21 5
40 25 1
40 27 6
40 28 4
40 29 4
40 31 6
40 33 1
40 35 5
40 36 2
40 37 5
40 39 2
40 44 6
40 47 1
40 49 3
40 52 4
40 53 2
40 55 1
40 56 5
40 65 5
40 66 4
40 72 3
40 73 3
40 78 1
40 79 4
40 85 3
40 86 4
40 87 4
40 89 4
40 91 4
40 92 3
40 95 6
40 96 6
40 100 2
40 101 4
40 102 1
40 103 6
40 104 6
40 108 5
40 110 3
40 111 3
40 112 5
40 113 1
40 114 1
40 115 4
40 122 2
40 123 4
40 129 2
40 130 4
40 131 5
40 132 5
40 133 6
40 137 4
40 138 2
40 140 2
40 142 5
40 143 1
40 144 5
40 148 2
40 149 4
40 150 4
40 152 6
40 154 5
40 156 6
40 160 6
40 162 1
40 164 2
40 165 1
40 167 5
40 168 5
40 171 4
40 174 1
40 175 6
40 176 5
40 177 4
40 178 1
40 181 2
40 186 2
40 187 6
40 188 4
40 190 3
40 191 2
40 192 1
40 196 6
40 197 4
40 200 3
41 3 1
41 6 5
41 7 1
41 8 2
41 9 3
41 10 3
41 11 6
41 14 1
41 16 6
41 18 4
41 21 5
41 22 3
41 27 4
41 28 3
41 30 6
41 31 5
41 33 2
41 35 6
41 36 2
41 38 5
41 41 5
41 43 2
41 47 6
41 48 6
41 50 1
41 52 5
41 56 1
41 59 4
41 61 2
41 62 2
41 64 4
41 67 1
41 69 1
41 70 4
41 71 2
41 72 5
41 77 3
41 83 5
41 84 6
41 86 4
41 88 6
41 90 6
41 91 2
41 94 5
41 96 5
41 97 4
41 98 2
41 99 6
41 100 3
41 101 3
41 102 1
41 104 6
41 105 1
41 107 5
41 113 1
41 114 4
41 115 1
41 117 5
41 119 4
41 120 3
41 121 5
41 124 1
41 126 1
41 131 4
41 133 3
41 134 1
41 135 5
41 143 3
41 144 6
41 146 4
41 148 2
41 150 3
41 154 4
41 157 1
41 158 2
41 161 3
41 167 5
41 168 1
41 169 5
41 170 1
41 172 6
41 175 1
41 176 4
41 177 4
41 179 5
41 180 1
41 182 4
41 184 3
41 186 5
41 187 5
41 188 2
41 190 6
41 191 5
41 196 4
42 1 4
42 6 6
42 8 6
42 10 6
42 11 5
42 13 5
42 17 4
42 21 3
42 23 4
42 29 4
42 30 2
42 31 2
42 32 5
42 37 5
42 39 2
42 40 2
42 41 1
42 44 3
42 46 6
42 50 1
42 51 4
42 52 4
42 53 6
42 57 2
42 59 2
42 62 3
42 63 5
42 65 3
42 69 2
42 70 1
42 72 2
42 73 5
42 74 1
42 76 6
42 77 2
42 78 2
42 81 4
42 85 2
42 86 2
42 87 4
42 89 3
42 90 3
42 92 6
42 94 2
42 96 5
42 97 2
42 98 4
42 99 3
42 100 6
42 101 1
42 103 6
42 104 6
42 105 2
42 106 2
42 108 6
42 112 3
42 113 1
42 114 1
42 115 2
42 116 5
42 117 6
42 118 1
42 119 4
42 121 5
42 124 1
42 126 5
42 128 1
42 130 2
42 132 6
42 134 5
42 135 1
42 136 5
42 137 4
42 140 6
42 141 6
42 142 4
42 143 6
42 149 2
42 152 3
42 154 4
42 156 2
42 157 6
42 158 5
42 163 4
42 164 6
42 170 5
42 172 6
42 173 3
42 174 1
42 175 5
42 178 6
42 179 3
42 180 1
42 181 3
42 184 6
42 185 5
42 186 1
42 191 3
42 192 1
42 193 1
42 194 3
42 197 3
42 199 1
42 200 6
43 2 5
43 3 4
43 5 3
43 9 6
43 10 1
43 11 1
43 15 5
43 17 3
43 18 3
43 20 3
43 21 2
43 25 3
43 27 4
43 30 3
43 35 1
43 42 2
43 43 4
43 44 4
43 46 4
43 47 2
43 48 5
43 50 4
43 51 4
43 53 4
43 54 2
43 56 4
43 58 5
43 62 6
43 64 1
43 65 6
43 68 5
43 69 4
43 71 4
43 72 2
43 73 2
43 74 5
43 77 2
43 79 1
43 80 6
43 81 2
43 82 4
43 83 3
43 84 3
43 86 6
43 89 1
43 90 3
43 91 2
43 92 3
43 93 3
43 94 1
43 95 6
43 97 3
43 104 4
43 108 4
43 110 3
43 112 6
43 116 3
43 117 6
43 118 6
43 119 1
43 121 6
43 123 6
43 126 1
43 127 3
43 134 4
43 135 6
43 136 2
43 137 2
43 138 5
43 143 3
43 148 5
43 149 4
43 151 1
43 152 2
43 155 5
43 156 6
43 157 6
43 159 2
43 162 2
43 163 6
43 164 1
43 165 2
43 166 1
43 168 2
43 169 6
43 172 6
43 174 2
43 177 1
43 181 4
43 182 6
43 185 3
43 187 2
43 191 6
43 192 6
43 193 1
43 194 4
43 199 6
43 200 5
44 1 2
44 4 1
44 5 5
44 6 1
44 7 6
44 9 1
44 10 1
44 11 2
44 13 3
44 16 1
44 19 4
44 21 5
44 23 5
44 25 2
44 26 6
44 30 3
44 32 4
44 33 3
44 36 2
44 38 5
44 39 3
44 40 3
44 41 3
44 43 5
44 45 3
44 46 2
44 50 2
44 52 1
44 54 6
44 61 4
44 65 2
44 66 3
44 67 3
44 69 3
44 70 5
44 74 5
44 75 5
44 76 3
44 77 1
44 78 5
44 80 1
44 81 1
44 82 4
44 84 3
44 85 5
44 86 3
44 89 5
44 92 2
44 93 3
44 94 5
44 95 3
44 100 4
44 101 5
44 109 5
44 110 3
44 111 2
44 112 2
44 113 5
44 114 1
44 115 6
44 116 5
44 119 2
44 121 6
44 124 2
44 131 6
44 132 3
44 133 4
44 134 4
44 135 3
44 137 5
44 138 6
44 144 5
44 145 6
44 147 6
44 150 3
44 151 3
44 152 4
44 153 4
44 159 1
44 160 4
44 161 5
44 162 4
44 163 1
44 164 5
44 168 1
44 171 3
44 172 5
44 174 5
44 177 2
44 178 6
44 179 1
44 180 1
44 181 2
44 184 3
44 188 4
44 197 3
44 200 6
45 2 3
45 5 2
45 6 3
45 7 6
45 9 1
45 10 6
45 13 2
45 14 6
45 18 4
45 20 3
45 21 5
45 24 2
45 28 3
45 30 1
45 34 1
45 35 1
45 38 2
45 39 4
45 41 4
45 44 6
45 45 5
45 48 1
45 49 4
45 50 1
45 53 5
45 55 6
45 59 2
45 61 1
45 62 3
45 64 1
45 66 6
45 69 5
45 70 4
45 72 2
45 73 5
45 75 6
45 76 2
45 79 2
45 85 6
45 87 2
45 92 5
45 93 5
45 95 4
45 96 2
45 97 5
45 98 6
45 99 2
45 103 2
45 105 3
45 107 6
45 108 1
45 109 3
45 110 1
45 111 6
45 112 6
45 114 6
45 116 4
45 118 4
45 120 1
45 121 1
45 123 6
45 127 6
45 128 4
45 129 2
45 130 4
45 133 6
45 135 3
45 137 1
45 138 1
45 141 5
45 142 1
45 143 2
45 144 2
45 145 5
45 146 6
45 147 3
45 149 5
45 150 1
45 151 5
45 152 3
45 154 2
45 155 1
45 159 5
45 160 1
45 163 4
45 164 2
45 166 3
45 167 1
45 170 5
45 172 1
45 173 6
45 175 3
45 176 2
45 177 2
45 178 2
45 179 3
45 180 5
45 181 4
45 185 3
45 188 5
45 190 6
45 191 6
45 194 1
45 197 5
45 198 1
46 1 6
46 4 3
46 6 5
46 8 5
46 9 2
46 10 1
46 11 6
46 13 5
46 14 6
46 16 3
46 18 5
46 20 3
46 21 5
46 26 2
46 27 6
46 29 1
46 30 4
46 32 5
46 33 2
46 34 3
46 41 5
46 42 5
46 43 3
46 45 6
46 50 5
46 52 4
46 55 4
46 61 4
46 66 3
46 69 4
46 70 1
46 72 6
46 73 1
46 74 1
46 75 2
46 76 3
46 77 2
46 78 1
46 79 6
46 82 5
46 83 5
46 85 6
46 86 1
46 88 5
46 89 3
46 91 2
46 92 5
46 94 4
46 95 4
46 96 1
46 98 6
46 101 1
46 102 4
46 106 6
46 108 5
46 110 3
46 112 6
46 113 5
46 115 3
46 121 6
46 125 1
46 127 1
46 128 3
46 129 2
46 132 3
46 133 4
46 134 4
46 135 2
46 136 6
46 137 2
46 140 4
46 144 6
46 145 4
46 147 2
46 148 1
46 150 5
46 152 6
46 154 2
46 157 2
46 158 6
46 159 6
46 160 2
46 161 6
46 164 1
46 165 5
46 168 6
46 172 6
46 173 5
46 176 5
46 180 1
46 182 1
46 183 2
46 185 4
46 187 3
46 188 1
46 194 4
46 195 3
46 196 4
46 197 6
46 198 2
47 2 4
47 3 1
47 5 1
47 9 2
47 11 2
47 12 2
47 16 1
47 20 2
47 21 4
47 23 6
47 26 4
47 28 4
47 30 3
47 31 2
47 33 6
47 36 2
47 37 4
47 41 1
47 42 4
47 45 6
47 52 3
47 54 3
47 56 1
47 57 5
47 58 6
47 59 4
47 61 5
47 65 6
47 67 5
47 68 6
47 69 1
47 73 2
47 75 3
47 80 3
47 83 3
47 85 1
47 88 2
47 96 2
47 97 4
47 99 3
47 103 3
47 104 6
47 106 5
47 108 4
47 110 4
47 111 6
47 113 6
47 115 6
47 117 1
47 120 6
47 121 5
47 123 1
47 124 6
47 125 2
47 127 3
47 128 1
47 131 4
47 132 3
47 133 6
47 135 6
47 136 2
47 137 1
47 138 3
47 140 1
47 141 3
47 143 5
47 145 2
47 146 4
47 148 3
47 151 5
47 152 1
47 153 3
47 154 1
47 160 4
47 162 4
47 164 2
47 165 2
47 166 5
47 168 1
47 171 5
47 172 1
47 173 2
47 175 2
47 177 3
47 178 5
47 180 1
47 184 5
47 188 4
47 191 4
47 192 5
47 195 6
47 196 4
47 197 6
47 198 5
47 200 3
48 1 4
48 6 4
48 7 3
48 8 5
48 9 3
48 11 2
48 12 2
48 13 5
48 17 6
48 18 3
48 19 5
48 20 1
48 22 6
48 25 4
48 28 3
48 30 4
48 31 6
48 34 2
48 35 6
48 36 1
48 38 1
48 42 4
48 43 6
48 44 1
48 46 4
48 47 2
48 48 5
48 52 6
