100 4931
47 100 5
48 1 3
48 8 3
48 10 3
48 11 1
48 14 5
48 18 1
48 19 4
48 21 4
48 22 3
48 23 2
48 24 5
48 25 4
48 30 2
48 31 6
48 34 4
48 38 3
48 39 6
48 42 6
48 43 2
48 44 4
48 46 4
48 50 1
48 54 6
48 57 1
48 59 3
48 61 1
48 62 3
48 66 5
48 68 6
48 69 1
48 71 3
48 72 4
48 76 1
48 80 3
48 81 3
48 85 3
48 86 5
48 92 1
48 94 2
48 96 6
48 97 1
48 98 3
48 99 1
48 100 6
49 3 6
49 4 1
49 5 2
49 7 6
49 8 3
49 9 4
49 11 5
49 13 3
49 15 2
49 16 1
49 17 6
49 19 6
49 20 6
49 22 2
49 23 5
49 24 6
49 27 5
49 29 6
49 30 3
49 32 3
49 33 3
49 36 4
49 41 4
49 42 5
49 43 4
49 44 1
49 46 2
49 48 4
49 49 2
49 50 5
49 52 1
49 53 5
49 55 2
49 57 6
49 58 2
49 61 2
49 65 6
49 66 4
49 69 4
49 70 2
49 72 5
49 81 2
49 82 6
49 86 3
49 89 6
49 92 6
49 96 3
49 97 1
49 98 6
49 99 6
49 100 6
50 4 3
50 8 4
50 9 4
50 10 2
50 11 6
50 12 2
50 14 1
50 15 3
50 18 4
50 19 5
50 20 3
50 22 5
50 24 4
50 26 3
50 28 5
50 34 1
50 35 5
50 37 6
50 38 3
50 39 5
50 40 6
50 41 3
50 42 4
50 43 1
50 44 3
50 45 1
50 55 6
50 58 4
50 59 1
50 60 5
50 61 2
50 62 5
50 63 6
50 67 6
50 68 6
50 70 3
50 73 4
50 76 3
50 77 2
50 79 1
50 80 1
50 83 5
50 84 5
50 85 5
50 87 5
50 88 2
50 93 2
50 94 3
50 95 1
50 97 1
51 2 2
51 6 1
51 7 6
51 9 1
51 12 4
51 16 6
51 17 6
51 18 1
51 19 1
51 20 1
51 21 1
51 23 1
51 24 5
51 25 3
51 26 3
51 32 1
51 35 5
51 37 1
51 38 5
51 39 2
51 40 4
51 41 2
51 44 3
51 45 3
51 46 5
51 47 5
51 48 5
51 50 3
51 51 2
51 54 2
51 60 2
51 61 4
51 62 1
51 67 2
51 69 5
51 70 6
51 71 4
51 72 1
51 74 3
51 86 3
51 90 4
51 91 1
51 96 1
51 97 5
51 98 2
52 3 5
52 4 6
52 6 1
52 10 2
52 12 2
52 15 2
52 17 2
52 18 3
52 19 1
52 22 1
52 24 3
52 25 6
52 27 2
52 29 1
52 30 4
52 32 2
52 33 2
52 35 1
52 39 6
52 40 3
52 41 3
52 43 1
52 44 5
52 45 1
52 48 4
52 49 2
52 51 2
52 52 6
52 55 2
52 56 1
52 57 1
52 58 2
52 59 1
52 60 6
52 64 6
52 66 1
52 67 1
52 68 6
52 69 2
52 70 3
52 71 6
52 72 3
52 73 5
52 75 4
52 77 2
52 78 6
52 81 1
52 82 6
52 85 3
52 87 2
52 89 3
52 90 3
52 91 3
52 92 4
52 94 6
52 97 5
52 100 4
53 3 6
53 4 4
53 9 1
53 10 4
53 13 2
53 14 4
53 16 3
53 17 2
53 20 5
53 21 6
53 22 1
53 23 2
53 26 1
53 29 4
53 30 3
53 31 5
53 34 3
53 35 3
53 37 3
53 40 4
53 41 4
53 42 3
53 43 3
53 44 3
53 45 4
53 48 4
53 51 5
53 54 1
53 55 3
53 57 2
53 58 3
53 60 2
53 62 3
53 63 5
53 65 2
53 66 5
53 67 6
53 69 6
53 71 2
53 72 2
53 73 4
53 75 6
53 77 6
53 81 2
53 82 2
53 84 2
53 86 1
53 88 5
53 92 3
53 93 2
53 95 3
53 96 6
53 99 3
53 100 2
54 1 3
54 3 4
54 4 3
54 5 1
54 8 4
54 9 2
54 10 5
54 11 3
54 13 4
54 15 1
54 16 2
54 17 6
54 19 3
54 20 1
54 21 6
54 22 2
54 24 4
54 27 5
54 29 1
54 33 1
54 39 6
54 40 2
54 41 6
54 42 3
54 43 6
54 44 3
54 46 5
54 49 3
54 53 5
54 54 6
54 56 6
54 58 3
54 59 3
54 61 6
54 62 1
54 64 2
54 65 4
54 68 1
54 70 3
54 71 5
54 72 6
54 74 2
54 75 1
54 78 2
54 81 3
54 83 3
54 87 5
54 91 4
54 92 2
54 93 3
54 95 1
54 96 2
54 97 3
55 2 6
55 6 5
55 7 1
55 10 2
55 11 1
55 13 2
55 14 2
55 15 3
55 18 5
55 20 3
55 21 2
55 22 2
55 23 2
55 25 1
55 27 3
55 28 5
55 29 5
55 31 5
55 32 5
55 33 5
55 34 5
55 35 4
55 36 4
55 37 5
55 38 5
55 45 4
55 46 2
55 47 5
55 48 3
55 50 2
55 53 4
55 54 1
55 55 3
55 62 2
55 63 2
55 64 2
55 69 2
55 75 2
55 79 1
55 80 2
55 81 4
55 85 3
55 87 2
55 90 1
55 91 3
55 92 1
55 94 5
55 96 2
55 97 6
55 98 6
55 99 2
56 3 1
56 5 4
56 6 6
56 7 6
56 8 2
56 9 5
56 10 3
56 13 2
56 14 5
56 16 6
56 17 6
56 18 6
56 19 1
56 25 2
56 26 3
56 27 4
56 29 5
56 30 1
56 31 1
56 32 3
56 33 4
56 39 5
56 41 3
56 44 2
56 45 4
56 48 1
56 51 5
56 52 3
56 53 6
56 60 6
56 61 5
56 62 6
56 63 3
56 64 5
56 66 3
56 67 5
56 68 1
56 69 4
56 70 3
56 72 4
56 76 1
56 78 3
56 79 1
56 81 6
56 85 6
56 86 3
56 88 1
56 91 2
56 92 3
56 93 2
56 95 3
56 97 3
56 98 3
56 100 3
57 2 4
57 3 4
57 4 1
57 6 3
57 7 2
57 11 6
57 12 3
57 14 1
57 15 1
57 16 4
57 17 4
57 18 5
57 20 2
57 27 3
57 29 3
57 30 6
57 32 6
57 38 5
57 39 4
57 41 5
57 42 3
57 43 5
57 45 3
57 47 6
57 54 2
57 55 3
57 58 2
57 60 3
57 62 1
57 63 4
57 64 3
57 65 5
57 67 6
57 71 5
57 72 6
57 73 2
57 75 4
57 78 4
57 79 2
57 82 4
57 83 6
57 85 2
57 89 1
57 90 6
57 91 6
57 94 2
57 96 1
57 97 6
57 99 1
57 100 1
58 1 5
58 4 5
58 7 4
58 10 5
58 12 4
58 14 6
58 15 3
58 17 5
58 18 2
58 22 5
58 24 6
58 27 4
58 28 4
58 29 1
58 30 4
58 31 5
58 35 6
58 38 5
58 39 6
58 43 4
58 44 2
58 45 5
58 49 5
58 50 3
58 51 1
58 54 6
58 55 3
58 58 3
58 59 4
58 60 2
58 62 6
58 64 6
58 65 6
58 70 5
58 72 3
58 78 1
58 79 4
58 80 3
58 83 2
58 88 2
58 91 2
58 95 4
58 96 1
58 99 3
58 100 5
59 2 3
59 3 2
59 4 5
59 6 4
59 7 4
59 10 1
59 11 5
59 12 2
59 13 5
59 15 1
59 19 4
59 20 6
59 21 2
59 23 5
59 25 2
59 26 4
59 27 4
59 34 1
59 39 3
59 40 3
59 41 2
59 42 2
59 43 3
59 45 2
59 48 2
59 50 6
59 51 5
59 53 5
59 56 3
59 58 2
59 59 5
59 63 6
59 65 4
59 70 4
59 71 4
59 72 5
59 74 5
59 75 3
59 77 2
59 79 5
59 85 5
59 90 5
59 92 3
59 94 5
59 95 2
59 97 3
60 1 6
60 6 2
60 7 6
60 8 1
60 9 3
60 10 1
60 13 4
60 15 4
60 16 6
60 19 6
60 20 5
60 25 6
60 26 2
60 27 5
60 30 4
60 31 4
60 32 5
60 34 4
60 35 3
60 38 2
60 39 1
60 40 1
60 42 6
60 43 1
60 44 1
60 46 5
60 47 4
60 49 2
60 51 4
60 52 4
60 55 2
60 57 4
60 59 4
60 61 5
60 62 5
60 64 1
60 65 5
60 66 2
60 72 5
60 75 4
60 76 4
60 77 4
60 78 3
60 81 3
60 83 2
60 86 5
60 87 3
60 90 2
60 92 1
60 94 5
60 97 1
60 98 6
60 99 1
60 100 5
61 3 2
61 6 4
61 7 3
61 9 4
61 10 3
61 12 6
61 13 1
61 15 4
61 20 1
61 26 6
61 31 4
61 33 3
61 34 4
61 36 4
61 37 3
61 38 5
61 39 1
61 41 2
61 43 4
61 44 5
61 45 4
61 49 5
61 51 6
61 52 4
61 53 5
61 54 2
61 56 3
61 58 2
61 59 3
61 63 2
61 65 5
61 66 2
61 67 2
61 70 2
61 73 4
61 76 6
61 78 2
61 79 1
61 80 6
61 81 1
61 82 4
61 83 1
61 84 4
61 86 2
61 87 3
61 88 5
61 91 3
61 92 3
61 100 4
62 1 1
62 3 4
62 9 4
62 10 6
62 16 4
62 18 3
62 20 6
62 21 6
62 22 3
62 24 6
62 25 5
62 31 4
62 32 3
62 39 3
62 42 2
62 45 1
62 48 4
62 50 2
62 51 4
62 53 2
62 55 4
62 56 1
62 57 5
62 58 1
62 60 5
62 63 3
62 67 3
62 68 4
62 71 6
62 73 5
62 74 6
62 75 3
62 79 6
62 81 5
62 83 3
62 84 5
62 86 5
62 87 4
62 88 3
62 89 4
62 94 6
62 95 4
62 100 5
63 3 2
63 4 2
63 6 2
63 12 5
63 15 2
63 19 5
63 20 2
63 21 1
63 22 3
63 23 5
63 26 1
63 27 3
63 28 4
63 29 1
63 30 3
63 31 3
63 33 3
63 34 5
63 40 5
63 42 6
63 43 4
63 45 2
63 46 3
63 47 2
63 48 3
63 51 4
63 55 6
63 56 4
63 57 6
63 59 2
63 64 1
63 67 4
63 73 6
63 76 3
63 77 5
63 78 5
63 79 2
63 81 2
63 82 1
63 84 5
63 85 3
63 86 4
63 89 2
63 93 6
63 94 3
63 95 1
63 100 4
64 1 1
64 3 3
64 5 1
64 6 4
64 7 2
64 10 1
64 11 5
64 17 6
64 19 2
64 26 3
64 29 2
64 30 4
64 32 4
64 33 3
64 38 5
64 40 6
64 41 6
64 42 5
64 43 3
64 45 2
64 49 2
64 50 2
64 51 2
64 52 5
64 53 2
64 55 2
64 60 1
64 62 4
64 63 5
64 67 5
64 68 2
64 70 4
64 71 2
64 72 3
64 73 5
64 75 6
64 78 6
64 80 6
64 81 3
64 83 5
64 84 2
64 85 1
64 86 3
64 89 2
64 90 2
64 92 2
64 94 6
64 96 4
64 97 5
64 98 4
64 99 1
65 3 6
65 8 1
65 10 2
65 11 5
65 12 4
65 13 5
65 14 2
65 15 2
65 18 3
65 19 6
65 20 2
65 22 3
65 23 6
65 26 3
65 28 1
65 29 4
65 32 4
65 34 1
65 35 5
65 36 4
65 37 2
65 38 6
65 41 2
65 43 2
65 44 6
65 45 1
65 46 6
65 48 6
65 49 3
65 51 1
65 52 3
65 53 5
65 58 2
65 59 1
65 62 1
65 72 1
65 73 4
65 77 3
65 78 1
65 84 4
65 88 6
65 89 5
65 90 5
65 94 6
65 98 6
65 99 4
65 100 6
66 3 3
66 5 2
66 8 4
66 17 3
66 18 6
66 19 3
66 20 4
66 22 4
66 24 4
66 25 3
66 29 5
66 32 2
66 33 2
66 40 1
66 41 2
66 42 2
66 43 2
66 44 1
66 45 2
66 46 6
66 47 4
66 49 4
66 50 5
66 51 4
66 54 5
66 56 1
66 57 1
66 59 2
66 60 5
66 62 1
66 63 1
66 67 4
66 69 3
66 76 4
66 81 2
66 84 2
66 89 6
66 91 6
66 93 3
66 94 4
66 97 3
66 99 5
67 2 6
67 3 1
67 7 5
67 10 4
67 12 2
67 13 6
67 15 5
67 16 3
67 20 5
67 23 1
67 24 3
67 25 1
67 26 2
67 27 6
67 28 6
67 29 1
67 30 4
67 34 2
67 36 1
67 38 3
67 39 2
67 42 2
67 43 3
67 44 1
67 47 4
67 50 6
67 51 1
67 53 4
67 54 1
67 58 5
67 59 4
67 63 1
67 66 4
67 68 5
67 70 5
67 78 5
67 79 1
67 83 2
67 86 5
67 90 6
67 91 6
67 92 4
67 93 6
67 95 5
67 96 5
67 98 4
68 3 2
68 5 5
68 6 4
68 10 4
68 11 6
68 13 3
68 14 4
68 18 1
68 19 1
68 20 2
68 21 5
68 22 5
68 23 6
68 24 3
68 27 1
68 28 1
68 29 3
68 31 1
68 32 2
68 36 1
68 38 6
68 39 6
68 40 5
68 41 1
68 43 1
68 45 5
68 46 4
68 49 2
68 52 1
68 55 3
68 56 4
68 60 5
68 63 1
68 64 5
68 65 4
68 66 5
68 67 3
68 69 4
68 70 6
68 71 1
68 74 6
68 76 5
68 78 1
68 82 3
68 83 5
68 85 4
68 86 4
68 88 2
68 93 3
68 94 3
68 95 4
68 99 4
68 100 5
69 3 1
69 5 3
69 6 5
69 7 2
69 8 6
69 12 6
69 13 4
69 14 4
69 15 3
69 17 5
69 21 5
69 22 2
69 23 3
69 25 5
69 32 6
69 33 4
69 34 6
69 35 6
69 36 4
69 37 6
69 38 5
69 39 5
69 40 4
69 46 4
69 47 6
69 48 2
69 49 3
69 52 1
69 54 1
69 56 2
69 58 4
69 61 1
69 64 3
69 67 3
69 68 3
69 71 5
69 73 3
69 74 2
69 75 1
69 76 5
69 78 2
69 80 4
69 81 1
69 82 4
69 83 4
69 84 6
69 85 5
69 86 3
69 88 5
69 92 3
69 94 2
69 95 6
69 96 1
69 97 5
69 100 2
70 3 3
70 4 5
70 5 1
70 6 4
70 7 3
70 8 1
70 9 6
70 10 3
70 12 6
70 13 5
70 16 6
70 17 1
70 18 5
70 20 4
70 21 1
70 22 1
70 23 6
70 28 3
70 29 5
70 33 5
70 37 6
70 40 6
70 44 6
70 45 5
70 47 4
70 50 1
70 52 5
70 53 4
70 55 5
70 56 3
70 68 5
70 69 6
70 70 1
70 71 2
70 73 2
70 75 1
70 80 5
70 82 1
70 83 1
70 86 1
70 87 5
70 88 5
70 89 3
70 90 2
70 92 2
70 95 5
70 96 2
70 97 2
70 99 2
71 2 1
71 3 5
71 5 3
71 6 6
71 8 5
71 11 4
71 12 3
71 18 5
71 19 2
71 21 3
71 22 5
71 23 2
71 24 1
71 26 5
71 27 3
71 28 1
71 34 1
71 35 4
71 37 5
71 38 3
71 40 4
71 41 4
71 42 4
71 43 1
71 47 2
71 49 2
71 51 6
71 52 1
71 54 6
71 55 4
71 56 4
71 58 3
71 60 3
71 62 5
71 64 2
71 66 2
71 67 2
71 68 2
71 69 1
71 74 3
71 75 1
71 76 4
71 79 3
71 81 2
71 83 2
71 85 3
71 91 2
71 93 6
71 94 6
71 95 5
71 99 4
71 100 1
72 1 4
72 3 6
72 5 6
72 6 5
72 8 1
72 9 4
72 10 3
72 12 3
72 16 6
72 17 3
72 18 2
72 24 2
72 25 6
72 26 6
72 27 4
72 28 6
72 29 1
72 35 4
72 36 4
72 37 5
72 38 1
72 39 2
72 41 2
72 44 4
72 45 6
72 46 1
72 47 3
72 48 6
72 49 5
72 50 4
72 51 2
72 53 5
72 54 3
72 58 1
72 59 2
72 61 2
72 67 4
72 68 5
72 69 1
72 70 2
72 76 4
72 81 3
72 83 6
72 84 6
72 85 5
72 87 6
72 89 5
72 92 4
72 93 4
72 94 5
72 97 4
72 98 1
72 100 6
73 2 4
73 4 2
73 8 4
73 9 2
73 10 1
73 11 3
73 13 4
73 17 5
73 18 4
73 19 6
73 21 1
73 24 2
73 25 5
73 28 3
73 29 4
73 30 5
73 33 4
73 34 3
73 36 5
73 37 1
73 40 3
73 42 2
73 43 5
73 44 6
73 49 5
73 50 3
73 54 6
73 55 6
73 58 1
73 60 5
73 64 6
73 65 6
73 67 1
73 68 3
73 69 4
73 70 3
73 71 1
73 74 3
73 75 2
73 76 1
73 77 4
73 86 6
73 90 4
73 91 1
73 92 4
73 93 5
73 95 6
73 96 2
73 98 5
73 99 4
74 1 4
74 6 2
74 7 5
74 10 1
74 11 4
74 14 1
74 15 4
74 16 5
74 18 1
74 20 2
74 21 6
74 22 1
74 28 4
74 33 1
74 34 3
74 35 5
74 36 1
74 38 3
74 39 1
74 42 1
74 43 1
74 44 1
74 46 5
74 48 3
74 50 3
74 52 3
74 53 1
74 55 5
74 56 4
74 57 5
74 59 3
74 60 3
74 61 2
74 62 6
74 64 3
74 66 5
74 68 2
74 70 3
74 72 5
74 74 2
74 75 2
74 77 6
74 81 6
74 82 2
74 84 3
74 88 3
74 89 5
74 91 3
74 92 6
74 94 3
74 95 5
74 97 1
75 3 6
75 7 4
75 8 3
75 10 6
75 11 2
75 13 2
75 14 2
75 15 2
75 17 1
75 18 3
75 19 4
75 20 2
75 23 2
75 24 2
75 26 5
75 27 5
75 28 1
75 29 3
75 36 4
75 38 6
75 40 2
75 41 2
75 42 1
75 43 4
75 44 2
75 45 4
75 47 1
75 48 6
75 49 3
75 53 2
75 54 6
75 55 6
75 57 3
75 58 5
75 62 6
75 63 4
75 66 3
75 67 1
75 69 1
75 72 1
75 73 2
75 76 1
75 78 5
75 83 4
75 84 6
75 85 5
75 87 4
75 91 1
75 94 5
75 96 2
75 97 4
75 99 4
75 100 5
76 3 1
76 4 2
76 5 1
76 8 2
76 9 3
76 10 2
76 11 5
76 14 5
76 17 3
76 19 3
76 20 3
76 21 3
76 25 3
76 26 3
76 27 1
76 28 1
76 29 1
76 32 6
76 33 4
76 35 1
76 37 2
76 38 1
76 39 3
76 41 4
76 45 6
76 46 3
76 51 1
76 52 2
76 54 6
76 55 1
76 59 2
76 60 1
76 61 2
76 66 6
76 67 2
76 69 5
76 70 5
76 74 6
76 78 6
76 79 1
76 80 4
76 82 6
76 84 1
76 88 5
76 91 2
76 92 4
76 95 2
76 96 5
76 97 1
76 98 2
76 99 2
76 100 1
77 2 1
77 3 2
77 4 3
77 5 5
77 6 1
77 8 5
77 9 5
77 14 3
77 17 2
77 18 4
77 19 1
77 21 5
77 22 3
77 23 3
77 25 3
77 26 5
77 27 4
77 28 4
77 29 5
77 31 5
77 32 5
77 34 4
77 35 3
77 45 1
77 48 2
77 49 4
77 50 5
77 51 4
77 55 2
77 56 5
77 58 2
77 59 5
77 64 1
77 65 5
77 68 1
77 70 3
77 71 2
77 73 2
77 74 3
77 75 4
77 77 1
77 78 4
77 80 6
77 82 5
77 89 4
77 90 5
77 98 1
78 3 6
78 4 1
78 5 2
78 6 5
78 7 4
78 9 5
78 10 4
78 11 5
78 16 3
78 20 5
78 21 1
78 24 2
78 28 2
78 30 3
78 31 6
78 34 4
78 36 3
78 37 5
78 42 1
78 43 5
78 44 3
78 45 2
78 46 5
78 47 5
78 48 6
78 49 5
78 50 2
78 52 2
78 53 1
78 54 2
78 55 4
78 56 2
78 57 1
78 61 6
78 62 4
78 63 3
78 64 1
78 67 2
78 69 1
78 70 1
78 72 6
78 74 5
78 75 4
78 77 4
78 78 2
78 79 2
78 81 5
78 82 4
78 84 6
78 85 1
78 86 6
78 88 4
78 89 2
78 91 1
78 98 2
78 99 3
79 3 5
79 7 4
79 8 4
79 9 5
79 10 6
79 14 3
79 16 4
79 17 5
79 18 2
79 19 4
79 20 3
79 21 4
79 22 3
79 29 4
79 34 5
79 37 2
79 38 4
79 41 5
79 44 1
79 45 2
79 51 6
79 56 5
79 57 6
79 59 3
79 60 1
79 63 1
79 67 4
79 69 5
79 70 4
79 76 1
79 77 4
79 79 1
79 80 6
79 82 6
79 87 2
79 89 4
79 91 3
79 95 5
79 96 1
79 97 3
79 98 6
79 99 1
80 5 3
80 9 5
80 12 5
80 13 5
80 16 3
80 18 2
80 19 5
80 20 2
80 21 4
80 24 6
80 27 3
80 28 6
80 31 4
80 32 6
80 33 2
80 35 4
80 36 6
80 39 4
80 40 1
80 43 5
80 44 3
80 45 1
80 46 3
80 47 3
80 48 1
80 49 5
80 55 1
80 59 3
80 61 6
80 64 5
80 66 6
80 69 2
80 70 2
80 71 3
80 73 6
80 74 1
80 75 2
80 80 4
80 81 3
80 86 4
80 87 6
80 89 4
80 90 6
80 91 4
80 92 6
80 100 6
81 2 1
81 5 5
81 7 4
81 11 5
81 13 1
81 15 6
81 18 1
81 19 1
81 20 1
81 23 3
81 26 1
81 27 3
81 29 3
81 30 2
81 32 5
81 35 4
81 37 5
81 38 6
81 40 6
81 41 3
81 43 1
81 47 4
81 48 3
81 49 2
81 52 2
81 53 3
81 55 6
81 57 6
81 59 1
81 60 1
81 61 4
81 62 5
81 63 2
81 65 4
81 67 2
81 72 2
81 74 2
81 76 1
81 77 4
81 78 1
81 79 2
81 80 3
81 83 1
81 85 4
81 87 5
81 90 5
81 92 5
81 93 2
81 99 1
81 100 4
82 4 2
82 8 3
82 9 6
82 10 5
82 11 4
82 12 2
82 14 1
82 17 5
82 19 6
82 20 4
82 23 4
82 24 4
82 26 5
82 27 4
82 30 3
82 31 4
82 33 3
82 35 5
82 37 1
82 45 1
82 47 4
82 48 6
82 62 6
82 64 4
82 65 2
82 69 4
82 70 2
82 71 5
82 72 5
82 77 5
82 78 6
82 80 5
82 81 5
82 82 2
82 86 3
82 87 4
82 89 6
82 90 4
82 91 3
82 93 3
82 95 6
82 97 4
83 3 4
83 5 5
83 6 4
83 9 3
83 10 2
83 16 3
83 18 5
83 20 5
83 22 6
83 23 6
83 24 5
83 26 2
83 27 3
83 29 1
83 35 6
83 36 1
83 37 3
83 38 6
83 40 4
83 43 2
83 44 3
83 52 5
83 53 3
83 55 4
83 57 1
83 62 2
83 67 4
83 69 1
83 72 2
83 73 2
83 74 1
83 75 4
83 76 1
83 80 2
83 81 1
83 87 1
83 89 4
83 90 5
83 93 6
83 94 6
83 96 4
83 98 1
84 3 1
84 5 3
84 7 1
84 8 5
84 12 4
84 13 6
84 16 6
84 18 2
84 20 3
84 22 5
84 24 4
84 27 1
84 28 3
84 31 3
84 32 4
84 33 6
84 34 4
84 35 3
84 36 1
84 37 2
84 39 6
84 44 4
84 45 5
84 46 3
84 47 4
84 48 4
84 49 6
84 50 6
84 53 6
84 57 4
84 58 5
84 60 3
84 61 2
84 62 2
84 63 1
84 66 3
84 69 3
84 73 4
84 74 1
84 75 6
84 77 5
84 80 3
84 84 5
84 86 2
84 88 2
84 89 6
84 92 6
84 97 1
84 98 5
84 100 2
85 2 4
85 3 6
85 5 2
85 7 3
85 9 5
85 10 5
85 12 6
85 16 6
85 19 2
85 20 2
85 22 3
85 23 2
85 24 6
85 26 2
85 27 6
85 31 4
85 34 4
85 36 4
85 38 3
85 39 6
85 40 1
85 41 5
85 43 1
85 45 1
85 46 3
85 47 2
85 49 2
85 51 2
85 53 4
85 54 4
85 55 5
85 57 5
85 58 3
85 60 4
85 61 5
85 65 3
85 67 4
85 69 3
85 70 1
85 72 5
85 76 5
85 81 1
85 82 2
85 83 5
85 85 6
85 89 4
85 91 2
85 93 1
85 95 1
85 96 1
85 97 1
85 99 2
85 100 3
86 1 2
86 3 6
86 4 4
86 5 4
86 7 6
86 12 5
86 16 5
86 18 3
86 19 6
86 26 6
86 27 3
86 30 5
86 31 4
86 32 1
86 35 6
86 36 4
86 39 4
86 44 2
86 46 1
86 48 6
86 50 6
86 53 3
86 55 2
86 56 6
86 58 5
86 59 1
86 60 6
86 61 6
86 63 4
86 66 6
86 67 1
86 68 3
86 70 3
86 78 6
86 80 1
86 81 6
86 84 5
86 86 4
86 89 3
86 91 5
86 94 1
86 95 5
86 96 3
86 97 6
86 98 4
86 99 6
86 100 6
87 2 1
87 3 5
87 4 6
87 5 4
87 7 6
87 14 6
87 16 6
87 18 1
87 22 4
87 25 4
87 29 6
87 31 1
87 32 5
87 35 1
87 37 1
87 41 5
87 42 5
87 43 4
87 44 3
87 46 2
87 47 4
87 48 6
87 52 1
87 57 2
87 58 3
87 59 5
87 61 6
87 62 5
87 64 4
87 66 6
87 67 2
87 68 5
87 69 4
87 72 6
87 73 3
87 74 5
87 75 5
87 78 3
87 79 6
87 80 6
87 83 1
87 86 4
87 88 5
87 90 5
87 92 4
87 93 2
87 96 3
88 4 2
88 5 4
88 6 4
88 8 5
88 9 5
88 12 6
88 23 2
88 26 5
88 30 6
88 31 1
88 32 5
88 35 5
88 37 5
88 42 4
88 43 3
88 44 4
88 45 4
88 46 6
88 49 1
88 51 6
88 52 6
88 53 3
88 55 2
88 57 6
88 58 3
88 59 4
88 62 3
88 63 1
88 65 3
88 67 1
88 70 1
88 71 6
88 72 1
88 73 4
88 74 2
88 75 4
88 77 2
88 78 2
88 79 1
88 81 2
88 83 1
88 85 1
88 87 1
88 88 6
88 91 1
88 93 5
88 95 6
88 97 1
88 100 1
89 2 3
89 3 4
89 4 2
89 6 3
89 11 1
89 12 1
89 13 4
89 15 5
89 16 5
89 17 2
89 18 2
89 20 5
89 24 5
89 25 4
89 27 2
89 29 3
89 30 5
89 31 4
89 35 5
89 37 5
89 38 6
89 39 2
89 41 3
89 43 5
89 44 1
89 45 6
89 46 1
89 51 1
89 54 5
89 55 3
89 58 1
89 60 4
89 61 1
89 63 1
89 66 6
89 67 1
89 71 6
89 72 3
89 75 5
89 76 3
89 79 5
89 82 5
89 83 3
89 84 4
89 87 4
89 89 1
89 92 6
89 93 2
89 95 3
89 96 6
89 98 6
90 4 2
90 6 5
90 7 5
90 9 6
90 11 1
90 13 3
90 14 6
90 15 4
90 16 1
90 17 4
90 21 6
90 22 2
90 23 3
90 25 1
90 30 3
90 32 3
90 34 2
90 35 3
90 36 5
90 37 2
90 38 5
90 40 2
90 43 5
90 44 1
90 45 2
90 46 6
90 48 4
90 49 3
90 53 6
90 56 2
90 60 4
90 62 6
90 67 3
90 68 4
90 70 5
90 71 4
90 72 1
90 74 3
90 77 1
90 78 5
90 80 3
90 81 6
90 82 5
90 83 3
90 84 2
90 86 2
90 87 2
90 90 6
90 92 2
90 93 4
90 94 3
90 95 3
91 2 1
91 3 4
91 6 5
91 7 2
91 8 4
91 9 4
91 10 1
91 11 5
91 13 3
91 16 1
91 19 2
91 21 1
91 22 4
91 24 4
91 25 2
91 26 1
91 27 6
91 30 4
91 31 5
91 32 6
91 35 2
91 37 2
91 40 2
91 44 3
91 46 3
91 47 6
91 49 3
91 50 3
91 51 6
91 52 3
91 56 5
91 62 2
91 67 1
91 72 2
91 73 3
91 74 4
91 76 5
91 77 5
91 79 1
91 82 3
91 85 1
91 87 2
91 91 6
91 93 2
91 98 3
92 1 6
92 5 2
92 9 1
92 13 4
92 14 6
92 15 3
92 18 6
92 19 3
92 22 2
92 25 1
92 26 1
92 28 4
92 29 3
92 35 5
92 40 3
92 41 6
92 43 4
92 47 3
92 49 5
92 53 6
92 54 3
92 56 4
92 57 5
92 59 3
92 60 3
92 61 5
92 62 1
92 63 4
92 65 2
92 66 5
92 71 4
92 72 3
92 75 3
92 77 6
92 79 1
92 80 1
92 81 5
92 82 5
92 83 1
92 84 2
92 88 5
92 90 2
92 92 5
92 93 4
92 99 3
93 4 4
93 5 4
93 6 5
93 10 1
93 11 1
93 13 4
93 16 2
93 17 6
93 19 5
93 20 2
93 26 4
93 29 6
93 30 4
93 31 4
93 32 1
93 37 4
93 38 6
93 39 2
93 42 6
93 43 6
93 44 4
93 46 2
93 48 6
93 52 3
93 55 5
93 56 1
93 57 3
93 62 3
93 63 2
93 70 3
93 74 6
93 75 5
93 76 3
93 78 4
93 79 2
93 80 4
93 82 3
93 83 5
93 84 3
93 86 2
93 89 3
93 91 1
93 92 3
93 93 5
93 94 5
93 95 3
93 96 4
93 97 3
93 99 3
93 100 2
94 1 3
94 3 3
94 5 3
94 8 2
94 12 3
94 16 4
94 17 6
94 19 4
94 21 6
94 26 4
94 27 6
94 33 2
94 35 4
94 38 1
94 40 1
94 41 5
94 42 2
94 45 3
94 49 1
94 51 5
94 55 6
94 56 3
94 59 1
94 61 4
94 66 1
94 69 5
94 73 6
94 79 6
94 81 3
94 82 2
94 83 1
94 88 3
94 89 2
94 90 5
94 93 3
94 97 5
94 98 4
95 2 6
95 6 2
95 7 5
95 9 1
95 10 1
95 13 3
95 15 1
95 17 6
95 18 4
95 20 1
95 21 2
95 23 6
95 27 3
95 30 6
95 32 5
95 36 2
95 38 4
95 40 3
95 42 6
95 44 2
95 46 1
95 48 1
95 49 4
95 52 4
95 53 5
95 54 6
95 55 6
95 56 1
95 58 4
95 59 3
95 61 4
95 62 1
